17650,2017-04-25 17:21:21,2017-04-25 17:44:53,1412,13816N,1/4P M-SUN 7:30-18:30,Docklands,590,DOCKLANDS DRIVE,PEARL RIVER ROAD,WATERFRONT WAY,3,False
19685,2017-12-19 14:34:26,2017-12-19 15:55:03,4837,C6608,2P MTR M-SAT 7:30-20:30,Titles,681,FRANKLIN STREET,QUEEN STREET,ELIZABETH STREET,1,False
18965,2017-04-13 09:51:25,2017-04-13 09:51:50,25,2952N,2P DIS AOT 00:00-16:00,Hardware,894,LONSDALE STREET,QUEEN STREET,ELIZABETH STREET,3,False
17265,2017-03-05 01:26:04,2017-03-05 01:30:53,289,13224N,,Docklands,123,BOURKE STREET,HARBOUR ESPLANADE,WURUNDJERI WAY,3,False
19453,2017-12-24 11:16:05,2017-12-24 12:31:55,4550,4858E,2P SUN 7:30-18:30,Titles,1171,QUEEN STREET,FRANKLIN STREET,A'BECKETT STREET,2,False
18481,2017-10-29 18:30:00,2017-10-29 20:58:21,8901,114E,,Regency,1288,SPRING STREET,VICTORIA PARADE,LONSDALE STREET,2,False
18555,2017-03-12 01:59:06,2017-03-12 03:56:51,7065,1773S,2P DIS M-SUN 0:00-23:59,Degraves,669,FLINDERS LANE,ELIZABETH STREET,SWANSTON STREET,4,False
19064,2017-03-08 15:11:00,2017-03-08 15:16:11,311,3165S,1/2P MTR M-F 9:30-19:30,County,894,LONSDALE STREET,KING STREET,WILLIAM STREET,4,False
18969,2017-06-06 11:21:41,2017-06-06 12:28:56,4035,C2916,1P MTR M-SAT 7:30-19:30,Hardware,894,LONSDALE STREET,QUEEN STREET,ELIZABETH STREET,1,True
20504,2017-12-02 07:30:00,2017-12-02 09:04:55,5695,7722N,1P SAT 7:30-12:30,Queensberry,1175,QUEENSBERRY STREET,CHETWYND STREET,HOWARD STREET,3,True
18674,2017-02-23 17:47:22,2017-02-23 17:50:08,166,2246N,1P TKT A M-SAT 7:30-19:30,Family,911,LITTLE COLLINS STREET,KING STREET,WILLIAM STREET,3,False
19498,2017-09-08 13:57:11,2017-09-08 14:22:43,1532,C4888,1P TKT 6.00 AM - 6.30PM MON-SAT,Victoria Market,1171,QUEEN STREET,THERRY STREET,FRANKLIN STREET,1,False
17218,2017-05-10 18:39:49,2017-05-10 18:40:00,11,13063S,P5 M-SUN 0:00-23:59,Docklands,528,COLLINS STREET,NAVIGATION DRIVE,MERCHANT STREET,4,False
20742,2017-11-30 17:10:39,2017-11-30 18:30:00,4761,C9020,2P TKT A M-F 7:30-18:30,Drummond,1102,PELHAM STREET,LYGON STREET,DRUMMOND STREET,1,False
20871,2017-07-01 17:13:56,2017-07-01 22:40:31,19595,14245W,,University,1329,SWANSTON STREET,ELGIN STREET,COLLEGE CRESCENT,5,False
20616,2017-09-21 18:30:00,2017-09-21 20:40:30,7830,5052E,,Courtney,1062,O'CONNELL STREET,COBDEN STREET,VICTORIA STREET,2,False
17902,2017-07-23 00:00:00,2017-07-23 00:19:20,1160,1573W,,Magistrates,1285,SPENCER STREET,LA TROBE STREET,LITTLE LONSDALE STREET,5,False
19130,2017-06-25 18:30:00,2017-06-25 18:32:50,170,3341S,,Regency,926,LITTLE LONSDALE STREET,EXHIBITION STREET,SPRING STREET,4,False
18059,2017-01-13 06:43:38,2017-01-13 06:44:59,81,C1046,,Banks,1171,QUEEN STREET,FLINDERS STREET,FLINDERS LANE,1,False
18142,2017-05-18 12:27:31,2017-05-18 12:28:45,74,C1262,2P MTR M-SAT 7:30-20:30,Titles,1171,QUEEN STREET,LA TROBE STREET,LITTLE LONSDALE STREET,1,False
18022,2017-10-31 14:39:34,2017-10-31 15:43:55,3861,1207W,1P MTR M-SAT 7:30-18:30,Titles,1171,QUEEN STREET,LITTLE LONSDALE STREET,LONSDALE STREET,5,False
18150,2017-04-16 10:40:08,2017-04-16 10:43:14,186,C996,1P SUN 7:30-18:30,Banks,1171,QUEEN STREET,FLINDERS STREET,FLINDERS LANE,1,False
17186,2017-08-24 20:04:44,2017-08-24 20:08:17,213,13019S,,Docklands,528,COLLINS STREET,SPENCER STREET,BATMANS HILL DRIVE,4,False
19662,2017-08-08 18:02:01,2017-08-08 18:30:00,1679,4701Wa,1/4P M-F 7:30-18:30,Courtney,627,ELIZABETH STREET,QUEENSBERRY STREET,VICTORIA STREET,5,True
18984,2017-01-10 11:42:21,2017-01-10 11:49:13,412,2988N,1P MTR M-F 7:30-16:00,Supreme,894,LONSDALE STREET,WILLIAM STREET,QUEEN STREET,3,False
17695,2017-05-17 14:09:56,2017-05-17 14:14:58,302,13861S,LZ 30M 722 M-Su 7:30-18:30,Docklands,164,CARAVEL LANE,SAINT MANGOS LANE,AQUITANIA WAY,4,False
21642,2017-09-18 17:32:17,2017-09-18 17:32:23,6,9523S,2P MTR M-F 7:30-18:30,Southbank,1007,MILES STREET,STURT STREET,DODDS STREET,4,False
18973,2017-04-11 12:19:14,2017-04-11 13:00:42,2488,C2924,1P MTR M-SAT 7:30-19:30,Hardware,894,LONSDALE STREET,QUEEN STREET,ELIZABETH STREET,1,False
21428,2017-01-25 06:04:02,2017-01-25 06:57:24,3202,8475W,,Southbank,1323,STURT STREET,SOUTHBANK BOULEVARD,GRANT STREET,5,False
18013,2017-02-21 12:24:24,2017-02-21 12:31:35,431,1177W,1/2P MTR M-SAT 7:30-19:30,Hardware,1171,QUEEN STREET,LONSDALE STREET,LITTLE BOURKE STREET,5,False
19973,2017-04-09 14:33:21,2017-04-09 18:30:00,14199,C5552,2P SUN 7:30-18:30,Queensberry,1428,WILLIAM STREET,VICTORIA STREET,WALSH STREET,1,False
19327,2017-12-03 20:47:13,2017-12-03 21:01:22,849,3772N,,The Mac,856,LA TROBE STREET,ELIZABETH STREET,SWANSTON STREET,3,False
21902,2017-10-13 10:19:40,2017-10-13 10:51:21,1901,39W,1P MTR M-SAT 7:30-18:30,Twin Towers,1288,SPRING STREET,COLLINS STREET,FLINDERS LANE,5,False
20411,2017-08-17 08:39:22,2017-08-17 09:30:41,3079,C6280,4P MTR M-F 7:30-18:30,Queensberry,881,LEVESON STREET,QUEENSBERRY STREET,VICTORIA STREET,1,False
20452,2017-11-21 17:54:42,2017-11-21 18:05:29,647,10160E,1P TKT A M-F 7:30-18:30,Queensberry,641,ERROL STREET,QUEENSBERRY STREET,VICTORIA STREET,2,False
17781,2017-02-10 17:07:57,2017-02-10 18:30:00,4923,C13716,2P MTR M-SAT 7:30-18:30,Docklands,123,BOURKE STREET,MERCHANT STREET,CUMBERLAND STREET,1,False
18488,2017-07-02 17:42:20,2017-07-02 18:30:00,2860,C100,3P SUN 7:30-18:30,Regency,1288,SPRING STREET,LITTLE LONSDALE STREET,LONSDALE STREET,1,False
18201,2017-11-16 14:39:37,2017-11-16 14:43:57,260,793W,1/2P MTR M-SAT 7:30-19:30,Library,1221,RUSSELL STREET,LONSDALE STREET,LITTLE BOURKE STREET,5,False
19106,2017-08-13 00:17:09,2017-08-13 02:15:00,7071,C3284,,County,894,LONSDALE STREET,KING STREET,WILLIAM STREET,1,False
21896,2017-12-16 17:14:02,2017-12-16 17:27:47,825,31W,1P MTR M-SAT 7:30-18:30,Twin Towers,1288,SPRING STREET,COLLINS STREET,FLINDERS LANE,5,False
21196,2017-09-28 00:00:00,2017-09-28 06:34:25,23665,12348N,,East Melbourne,16,ALBERT STREET,EADES STREET,CLARENDON STREET,3,False
20822,2017-11-26 10:54:38,2017-11-26 10:59:44,306,14046E,,University,1218,ROYAL PARADE,GRATTAN STREET,COLLEGE CRESCENT,2,False
18496,2017-11-06 11:30:50,2017-11-06 14:11:09,9619,C132,3P MTR M-SAT 7:30-20:30,Regency,1288,SPRING STREET,LITTLE LONSDALE STREET,LONSDALE STREET,1,False
18159,2017-07-19 18:11:25,2017-07-19 18:23:08,703,909W,1/2P M-SAT 7:30-19:30,Banks,627,ELIZABETH STREET,COLLINS STREET,FLINDERS LANE,5,False
21016,2017-08-26 16:44:47,2017-08-26 16:50:07,320,11949W,,East Melbourne,511,CLARENDON STREET,GEORGE STREET,WELLINGTON PARADE,5,False
20792,2017-01-29 00:00:00,2017-01-29 07:30:00,27000,C9182,,University,655,FARADAY STREET,SWANSTON STREET,CARDIGAN STREET,1,False
21063,2017-04-27 16:32:56,2017-04-27 18:30:00,7024,12043W,2P MTR M-F 7:30-18:30,East Melbourne,511,CLARENDON STREET,GREY STREET,GIPPS STREET,5,False
20577,2017-04-27 12:09:56,2017-04-27 16:13:24,14608,10338E,4P M-F 7:30-18:30,Queensberry,917,LITTLE DRYBURGH STREET SOUTH,LOTHIAN STREET,LOTHIAN STREET,2,False
19736,2017-05-30 07:13:55,2017-05-30 07:30:00,965,C6776,,Victoria Market,681,FRANKLIN STREET,WILLIAM STREET,QUEEN STREET,1,False
21601,2017-05-31 23:00:00,2017-06-01 00:00:00,3600,8877W,,Southbank,202,CITY ROAD,KINGS WAY,POWER STREET,3,False
18583,2017-03-05 16:26:31,2017-03-05 17:11:30,2699,1890N,1P SUN 7:30-18:30,Twin Towers,528,COLLINS STREET,EXHIBITION STREET,SPRING STREET,3,False
19674,2017-10-07 10:10:54,2017-10-07 10:24:51,837,6523S,1/2P MTR M-SAT 7:30-19:30,The Mac,681,FRANKLIN STREET,ELIZABETH STREET,SWANSTON STREET,4,False
19427,2017-11-18 00:00:00,2017-11-18 07:30:00,27000,5325W,,Mint,1428,WILLIAM STREET,A'BECKETT STREET,LA TROBE STREET,5,False
19484,2017-12-31 21:06:51,2018-01-01 00:00:00,10389,4909W,,Victoria Market,1171,QUEEN STREET,THERRY STREET,FRANKLIN STREET,5,False
19385,2017-05-24 10:07:05,2017-05-24 10:16:37,572,3949S,1/2P MTR M-SAT 7:30-19:30,Magistrates,856,LA TROBE STREET,SPENCER STREET,KING STREET,4,False
17527,2017-01-11 14:02:32,2017-01-11 14:25:37,1385,1567W,2P TKT A M-F 9:30-16:00,Magistrates,1285,SPENCER STREET,LITTLE LONSDALE STREET,LONSDALE STREET,5,False
18521,2017-01-19 16:45:10,2017-01-19 17:22:43,2253,1596N,,Twin Towers,670,FLINDERS STREET,EXHIBITION STREET,SPRING STREET,3,False
20534,2017-05-13 12:27:36,2017-05-13 12:30:00,144,C7728,2P TKT A SAT 7:30-12:30,Queensberry,1175,QUEENSBERRY STREET,ERROL STREET,LEVESON STREET,1,False
18227,2017-11-09 22:10:16,2017-11-09 22:46:01,2145,C696,,City Square,1221,RUSSELL STREET,LITTLE COLLINS STREET,COLLINS STREET,1,False
17857,2017-05-06 17:41:08,2017-05-06 18:28:11,2823,1483W,2P MTR SAT 7:30-20:30,County,839,KING STREET,LONSDALE STREET,LITTLE BOURKE STREET,5,False
20166,2017-08-12 07:30:00,2017-08-12 10:36:56,11216,C5794,4P TKT A SAT 7:30-12:30,Queensberry,163,CAPEL STREET,QUEENSBERRY STREET,VICTORIA STREET,1,False
18374,2017-10-29 23:08:39,2017-10-30 00:00:00,3081,C446,,Princes Theatre,647,EXHIBITION STREET,LITTLE BOURKE STREET,BOURKE STREET,1,False
20476,2017-03-21 07:32:01,2017-03-21 07:43:04,663,10189W,1P TKT A M-F 7:30-18:30,Queensberry,641,ERROL STREET,QUEENSBERRY STREET,VICTORIA STREET,5,False
20225,2017-02-15 08:45:49,2017-02-15 08:58:25,756,C5906,4P TKT A M-F 7:30-18:30,Queensberry,798,HOWARD STREET,QUEENSBERRY STREET,VICTORIA STREET,1,False
21801,2017-08-11 11:08:07,2017-08-11 11:16:55,528,9369S,2P TKT A M-F 7:30-18:30,Southbank,547,COVENTRY STREET,DODDS STREET,WELLS STREET,4,False
17218,2017-09-25 12:55:03,2017-09-25 13:06:27,684,13063S,P5 M-SUN 0:00-23:59,Docklands,528,COLLINS STREET,NAVIGATION DRIVE,MERCHANT STREET,4,False
19627,2017-02-09 19:49:23,2017-02-09 19:49:58,35,6018N,2P M-SAT 7:30-20:30,Mint,5,A'BECKETT STREET,WILLIAM STREET,QUEEN STREET,3,False
17834,2017-10-25 10:51:56,2017-10-25 10:53:12,76,1451W,1/2P MTR M-F 10:00-16:00,Family,839,KING STREET,BOURKE STREET,LITTLE COLLINS STREET,5,False
17899,2017-06-09 00:00:00,2017-06-09 01:02:07,3727,4486E,,Magistrates,839,KING STREET,LA TROBE STREET,LITTLE LONSDALE STREET,2,False
19011,2017-01-19 16:21:55,2017-01-19 16:23:29,94,3109S,1P MTR M-F 9:30-18:30,Supreme,894,LONSDALE STREET,WILLIAM STREET,QUEEN STREET,4,False
18358,2017-11-20 15:27:40,2017-11-20 15:41:40,840,C340,2P MTR M-SAT 7:30-20:30,Hyatt,647,EXHIBITION STREET,COLLINS STREET,FLINDERS LANE,1,False
20542,2017-09-13 18:30:00,2017-09-13 20:51:07,8467,C7746,,Queensberry,1175,QUEENSBERRY STREET,ERROL STREET,LEVESON STREET,1,False
19015,2017-08-19 12:40:45,2017-08-19 14:30:30,6585,C2990,2P MTR M-SAT 7:30-20:30,Supreme,894,LONSDALE STREET,WILLIAM STREET,QUEEN STREET,1,False
20473,2017-07-16 19:47:48,2017-07-16 20:50:28,3760,10186E,,Queensberry,641,ERROL STREET,QUEENSBERRY STREET,VICTORIA STREET,2,False
18058,2017-01-11 18:47:51,2017-01-11 19:05:23,1052,C1044,1P MTR M-SAT 7:30-19:30,Banks,1171,QUEEN STREET,FLINDERS STREET,FLINDERS LANE,1,False
19367,2017-10-26 13:23:40,2017-10-26 13:23:46,6,3912N,LZ 15MINS 7.30am - 7.30pm,Magistrates,856,LA TROBE STREET,KING STREET,WILLIAM STREET,3,False
21263,2017-02-10 15:36:40,2017-02-10 16:52:59,4579,12442N,2P MTR M-SAT 7:30-18:30,Jolimont,1290,ST ANDREWS PLACE,MACARTHUR STREET,LANSDOWNE STREET,3,False
21431,2017-01-02 21:06:21,2017-01-03 00:00:00,10419,8480E,,Southbank,1323,STURT STREET,SOUTHBANK BOULEVARD,MILES STREET,2,False
18741,2017-07-30 02:59:05,2017-07-30 03:23:14,1449,2400N,,McKillop,123,BOURKE STREET,QUEEN STREET,ELIZABETH STREET,3,False
21004,2017-05-11 12:46:44,2017-05-11 12:54:46,482,11925W,1/4 P MON-SUN 0.00-23.59 AOT,East Melbourne,511,CLARENDON STREET,GEORGE STREET,WELLINGTON PARADE,5,False
17247,2017-05-27 09:38:20,2017-05-27 09:46:16,476,13206N,1P M-SUN 7:30-23:00,Docklands,123,BOURKE STREET,HARBOUR ESPLANADE,WURUNDJERI WAY,3,False
20433,2017-07-29 17:47:10,2017-07-30 00:00:00,22370,C6392,,Queensberry,881,LEVESON STREET,QUEENSBERRY STREET,VICTORIA STREET,1,False
19740,2017-03-14 16:33:31,2017-03-14 17:10:31,2220,C6792,2P TKT A M-SAT 7:30-20:30,Victoria Market,681,FRANKLIN STREET,WILLIAM STREET,QUEEN STREET,1,False
19138,2017-04-01 08:51:43,2017-04-01 08:58:43,420,3363S,2P MTR M-SAT 7:30-20:30,Regency,926,LITTLE LONSDALE STREET,RUSSELL STREET,EXHIBITION STREET,4,False
18657,2017-03-09 05:11:53,2017-03-09 05:33:33,1300,2200N,P DIS AOT 00.00-07.30,McKillop,911,LITTLE COLLINS STREET,QUEEN STREET,ELIZABETH STREET,3,False
18937,2017-01-07 20:30:00,2017-01-07 23:19:00,10140,C2820,,Princes Theatre,894,LONSDALE STREET,RUSSELL STREET,EXHIBITION STREET,1,False
20942,2017-10-20 14:50:56,2017-10-20 15:15:54,1498,11810E,1P MTR M-F 7:30-18:30,Jolimont,869,LANSDOWNE STREET,ST ANDREWS PLACE,WELLINGTON PARADE,2,False
18600,2017-06-18 17:41:32,2017-06-18 17:44:15,163,1920N,1P SUN 7:30-18:30,Hyatt,528,COLLINS STREET,RUSSELL STREET,EXHIBITION STREET,3,False
19469,2017-07-18 21:27:03,2017-07-18 21:59:54,1971,4887W,,Victoria Market,1171,QUEEN STREET,THERRY STREET,FRANKLIN STREET,5,False
21120,2017-08-02 16:56:41,2017-08-02 17:00:22,221,12241S,2P MTR M-F 9:30-18:30,Jolimont,16,ALBERT STREET,NICHOLSON STREET,GISBORNE STREET,4,False
17519,2017-06-03 11:29:05,2017-06-03 12:38:21,4156,13649W,2P MTR M-SAT 7:30-18:30,Docklands,697,GEOGRAPHE STREET,KEERA WAY,ENCOUNTER WAY,5,False
20914,2017-06-19 17:37:20,2017-06-19 17:54:56,1056,11753W,2P TKT A M-SAT 7:30-18:30,Jolimont,706,GISBORNE STREET,ALBERT STREET,CATHEDRAL PLACE,5,False
19394,2017-09-01 10:14:22,2017-09-01 10:19:26,304,3961S,2P TKT A M-SAT 7:30-20:30,Magistrates,856,LA TROBE STREET,SPENCER STREET,KING STREET,4,False
19866,2017-04-29 14:47:20,2017-04-29 14:48:00,40,7015S,1/4P M-SAT 7:30-19:30,Victoria Market,1346,THERRY STREET,QUEEN STREET,ELIZABETH STREET,4,False
20652,2017-03-02 11:48:49,2017-03-02 11:50:29,100,5138E,4P TKT A M-F 7:30-18:30,Courtney,1062,O'CONNELL STREET,PEEL STREET,QUEENSBERRY STREET,2,False
19930,2017-01-08 12:37:39,2017-01-08 12:38:25,46,5594E,,Queensberry,1428,WILLIAM STREET,VICTORIA STREET,WALSH STREET,2,False
21546,2017-01-06 18:30:00,2017-01-07 00:00:00,19800,9968N,,Southbank,728,GRANT STREET,DODDS STREET,STURT STREET,3,False
20111,2017-11-13 10:02:13,2017-11-13 16:03:58,21705,C5664,2P MTR M-SAT 7:30-18:30,Queensberry,163,CAPEL STREET,VICTORIA STREET,WILLIAM STREET,1,False
17980,2017-11-13 08:08:32,2017-11-13 08:51:24,2572,1344E,1P MTR M-SAT 7:30-18:30,Supreme,1428,WILLIAM STREET,LITTLE BOURKE STREET,BOURKE STREET,2,False
18082,2017-08-15 00:00:00,2017-08-15 04:36:08,16568,C1118,,Hardware,1171,QUEEN STREET,LITTLE BOURKE STREET,BOURKE STREET,1,False
17309,2017-08-04 02:33:47,2017-08-04 02:44:50,663,13272N,,Docklands,123,BOURKE STREET,CUMBERLAND STREET,WATERSIDE PLACE,3,False
18018,2017-07-03 21:23:30,2017-07-03 21:25:26,116,1200E,,Hardware,1171,QUEEN STREET,LONSDALE STREET,LITTLE BOURKE STREET,2,False
20616,2017-02-04 21:38:40,2017-02-04 21:58:52,1212,5052E,,Courtney,1062,O'CONNELL STREET,COBDEN STREET,VICTORIA STREET,2,False
21748,2017-06-06 14:31:56,2017-06-06 14:57:40,1544,9292N,2P METER M-F 9:00 - 16:00,Southbank,547,COVENTRY STREET,WELLS STREET,ST KILDA ROAD,3,False
17437,2017-06-15 11:19:11,2017-06-15 11:19:38,27,13422E,2P 7.30 - 22.00,Docklands,1400,WATERVIEW WALK,BOURKE STREET,BATMANS HILL DRIVE,2,False
17818,2017-04-04 14:07:36,2017-04-04 14:08:37,61,1425W,1P MTR M-F 10:00-16:00,Family,839,KING STREET,LITTLE COLLINS STREET,COLLINS STREET,5,False
18264,2017-02-03 13:27:57,2017-02-03 14:38:09,4212,283W,1P MTR M-F 9:30-18:30,Hyatt,647,EXHIBITION STREET,COLLINS STREET,FLINDERS LANE,5,True
18535,2017-08-17 00:22:14,2017-08-17 00:54:55,1961,1708N,,Markilles,670,FLINDERS STREET,SPENCER STREET,KING STREET,3,False
18127,2017-09-24 13:03:47,2017-09-24 13:08:35,288,C1222,1P SUN 7:30-18:30,Titles,1171,QUEEN STREET,LITTLE LONSDALE STREET,LONSDALE STREET,1,False
21209,2017-06-01 18:30:00,2017-06-01 20:57:11,8831,12363S,,East Melbourne,16,ALBERT STREET,LANSDOWNE STREET,EADES STREET,4,False
20450,2017-08-28 17:48:49,2017-08-28 18:02:39,830,10157W,1P TKT A M-F 7:30-18:30,Queensberry,641,ERROL STREET,QUEENSBERRY STREET,VICTORIA STREET,5,False
19837,2017-01-02 17:56:53,2017-01-02 18:50:57,3244,6580N,LZ 30M M-F 7:30-19:30,Titles,681,FRANKLIN STREET,QUEEN STREET,ELIZABETH STREET,3,False
21652,2017-04-07 20:47:12,2017-04-08 00:00:00,11568,8620E,,Southbank,828,KAVANAGH STREET,BALSTON STREET,POWER STREET,2,False
17263,2017-07-07 11:12:01,2017-07-07 11:41:18,1757,13222N,LZ 15M M-F 7:30-23:00,Docklands,123,BOURKE STREET,HARBOUR ESPLANADE,WURUNDJERI WAY,3,False
20579,2017-01-30 06:22:45,2017-01-30 06:36:20,815,6173W,,Queensberry,612,DRYBURGH STREET,QUEENSBERRY STREET,VICTORIA STREET,5,False
20232,2017-12-05 15:44:27,2017-12-05 18:30:00,9933,C5922,4P TKT A M-F 7:30-18:30,Queensberry,798,HOWARD STREET,QUEENSBERRY STREET,VICTORIA STREET,1,False
21243,2017-05-07 00:00:00,2017-05-07 07:30:00,27000,12406N,,Jolimont,178,CATHEDRAL PLACE,GISBORNE STREET,LANSDOWNE STREET,3,False
19256,2017-08-24 14:14:01,2017-08-24 14:35:12,1271,3591S,3P MTR M-SAT 7:30-20:30,Magistrates,926,LITTLE LONSDALE STREET,SPENCER STREET,KING STREET,4,False
19375,2017-04-28 11:21:39,2017-04-28 11:31:02,563,3930N,2P TKT A M-SAT 7:30-20:30,Magistrates,856,LA TROBE STREET,KING STREET,WILLIAM STREET,3,False
17352,2017-02-03 23:40:12,2017-02-04 00:00:00,1188,13315W,,Docklands,753,HARBOUR ESPLANADE,COLLINS STREET,BOURKE STREET,5,False
18136,2017-06-05 17:44:14,2017-06-05 19:17:02,5568,C1250,2P MTR M-SAT 7:30-20:30,Titles,1171,QUEEN STREET,LA TROBE STREET,LITTLE LONSDALE STREET,1,False
17795,2017-02-25 04:06:51,2017-02-25 04:07:01,10,1398E,,Rialto,839,KING STREET,FLINDERS LANE,FLINDERS STREET,2,False
17265,2017-01-27 08:26:27,2017-01-27 09:45:16,4729,13224N,LZ 15M M-F 7:30-23:00,Docklands,123,BOURKE STREET,HARBOUR ESPLANADE,WURUNDJERI WAY,3,False
19517,2017-06-15 15:18:37,2017-06-15 15:29:25,648,5181W,2P DIS ONLY 7.30AM TO 6.30PM,Mint,1433,WILLS STREET,A'BECKETT STREET,LA TROBE STREET,5,False
18835,2017-04-26 15:59:44,2017-04-26 16:11:03,679,2597S,1P TKT A M-SAT 7:30-18:30,County,907,LITTLE BOURKE STREET,KING STREET,WILLIAM STREET,4,False
18441,2017-11-22 02:36:03,2017-11-22 02:39:41,218,55W,,Princes Theatre,1288,SPRING STREET,LITTLE BOURKE STREET,BOURKE STREET,5,False
17607,2017-11-24 17:20:14,2017-11-24 17:31:08,654,13765W,2P TKT A M-SAT 7:30-18:30,Docklands,1398,WATERFRONT WAY,LITTLE DOCKLANDS DRIVE,FOOTSCRAY ROAD,5,False
19003,2017-03-08 17:44:23,2017-03-08 18:04:13,1190,3094N,,Supreme,894,LONSDALE STREET,WILLIAM STREET,QUEEN STREET,3,False
17375,2017-08-09 09:46:38,2017-08-09 09:48:27,109,13337W,2P TKT A M-SAT 7:30-18:30,Docklands,79,BATMANS HILL DRIVE,BOURKE STREET,WATERVIEW WALK,5,False
21002,2017-11-02 17:35:25,2017-11-02 18:29:41,3256,11921W,1/4 P MON-SUN 0.00-23.59 AOT,East Melbourne,511,CLARENDON STREET,GEORGE STREET,WELLINGTON PARADE,5,False
20778,2017-07-14 16:31:01,2017-07-14 16:40:59,598,C9126,2P TKT A M-SAT 7:30-18:30,University,655,FARADAY STREET,SWANSTON STREET,CARDIGAN STREET,1,False
18577,2017-07-04 00:00:00,2017-07-04 06:23:55,23035,1847S,,Rialto,669,FLINDERS LANE,KING STREET,WILLIAM STREET,4,False
20780,2017-08-24 07:30:00,2017-08-24 08:49:10,4750,C9134,2P TKT A M-SAT 7:30-18:30,University,655,FARADAY STREET,SWANSTON STREET,CARDIGAN STREET,1,False
19718,2017-12-06 20:30:00,2017-12-06 20:36:53,413,C6728,,Victoria Market,681,FRANKLIN STREET,WILLIAM STREET,QUEEN STREET,1,False
17907,2017-06-09 09:18:58,2017-06-09 09:21:08,130,1514E,,Markilles,1285,SPENCER STREET,COLLINS STREET,FLINDERS LANE,2,False
18083,2017-10-08 19:07:26,2017-10-08 19:08:21,55,C1119,,McKillop,1171,QUEEN STREET,BOURKE STREET,LITTLE COLLINS STREET,1,False
18283,2017-11-06 20:30:00,2017-11-06 20:31:23,83,425W,,Windsor,647,EXHIBITION STREET,BOURKE STREET,LITTLE COLLINS STREET,5,False
21776,2017-02-09 11:37:34,2017-02-09 11:46:11,517,9188N,LZ 30M M-F 7:30-18:30,Southbank,597,DORCAS STREET,KINGS WAY,DODDS STREET,3,False
18788,2017-09-23 19:30:00,2017-09-23 21:06:58,5818,C764,,Chinatown,1221,RUSSELL STREET,BOURKE STREET,LITTLE COLLINS STREET,1,False
18041,2017-01-03 12:41:58,2017-01-03 12:48:36,398,977W,1P MTR M-SAT 7:30-18:30,Banks,1171,QUEEN STREET,FLINDERS LANE,FLINDERS STREET,5,False
18715,2017-10-24 10:31:36,2017-10-24 10:31:43,7,2342N,1P MTR M-SAT 7:30-18:30,Windsor,123,BOURKE STREET,EXHIBITION STREET,SPRING STREET,3,False
17405,2017-12-07 09:49:23,2017-12-07 09:52:47,204,13604E,2P TKT A M-SAT 7:30-18:30,Docklands,998,MERCHANT STREET,COLLINS STREET,BOURKE STREET,2,False
20465,2017-06-13 16:56:53,2017-06-13 17:30:52,2039,10178E,1P TKT A M-F 7:30-18:30,Queensberry,641,ERROL STREET,QUEENSBERRY STREET,VICTORIA STREET,2,False
20407,2017-05-13 11:08:08,2017-05-13 11:08:15,7,6239W,4P RPA SAT 7:30-12:30,Queensberry,617,EADES PLACE,VICTORIA STREET,STANLEY STREET,5,False
20929,2017-07-16 07:30:00,2017-07-16 09:10:16,6016,11786E,2P SUN 7:30-18:30,Jolimont,1090,PARLIAMENT PLACE,GISBORNE STREET,ST ANDREWS PLACE,2,False
19087,2017-03-16 09:24:00,2017-03-16 09:44:05,1205,C3164,2P MTR M-SAT 7:30-20:30,County,894,LONSDALE STREET,KING STREET,WILLIAM STREET,1,False
19214,2017-01-17 14:52:32,2017-01-17 14:56:41,249,3500N,2P TKT A M-SAT 7:30-20:30,Mint,926,LITTLE LONSDALE STREET,WILLIAM STREET,QUEEN STREET,3,False
17890,2017-11-16 08:02:21,2017-11-16 08:03:12,51,4476E,,Magistrates,839,KING STREET,LA TROBE STREET,LITTLE LONSDALE STREET,2,False
17445,2017-01-04 14:07:31,2017-01-04 14:51:00,2609,13442E,P5 M-SUN 7:30-18:30,Docklands,79,BATMANS HILL DRIVE,BOURKE STREET,FISHPLATE LANE,2,False
20402,2017-03-04 13:52:37,2017-03-04 14:10:36,1079,6229W,,Queensberry,617,EADES PLACE,VICTORIA STREET,STANLEY STREET,5,False
20054,2017-07-13 18:30:00,2017-07-14 00:00:00,19800,C7194,,Queensberry,1214,ROSSLYN STREET,CHETWYND STREET,HOWARD STREET,1,False
19866,2017-06-01 19:30:00,2017-06-01 19:46:19,979,7015S,,Victoria Market,1346,THERRY STREET,QUEEN STREET,ELIZABETH STREET,4,False
20399,2017-12-22 07:30:00,2017-12-22 18:30:00,39600,6223W,4P RPA M-F 7:30-18:30,Queensberry,617,EADES PLACE,VICTORIA STREET,STANLEY STREET,5,True
19504,2017-06-02 07:30:00,2017-06-02 08:30:20,3620,6251S,4P TKT A M-SAT 7:30-20:30,Regency,941,MACKENZIE STREET,RUSSELL STREET,VICTORIA STREET,4,False
21369,2017-03-14 08:26:35,2017-03-14 08:30:05,210,10051S,P10 M-SUN 0:00-23:59 B,Southbank,1278,SOUTHBANK BOULEVARD,RIVERSIDE QUAY,CITY ROAD,4,False
